% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.338069V  K_gimbal=26.049690  samples=6753

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[rad/s]         Error[rad/s]           disturbance[V]      
        8.5205527000       -82.4816921061         2.1686103885         1.3148683868         3.2994293609        -0.6043697772         0.6043697772         1.3764154192
        8.5254744000       -85.7711609200         2.1635803314         1.3199730405         3.3019812383        -0.4713951288         0.4713951288         1.3789666163
        8.5306840000       -81.7845991856         2.1696811697         1.3199730405         3.2815662187        -0.4713951288         0.4713951288         1.3815178134
        8.5355815000       -86.1986270218         2.1629294160         1.3250776943         3.2764624638        -0.3384204803         0.3384204803         1.3891714046
        8.5405537000       -79.1363295246         2.1737646587         1.3225253674         3.2713587088        -0.4049078045         0.4049078045         1.3840690105
        8.5458044000       -88.3129316573         2.1597190754         1.3301823480         3.2560474441        -0.2054458319         0.2054458319         1.3891714046
        8.5505929000       -65.5740140412         2.1950746032         1.3174207137         3.2483918117        -0.5378824530         0.5378824530         1.3866202076
        8.5559377000       -86.2269415074         2.1628863228         1.3327346748         3.2407361793        -0.1389585076         0.1389585076         1.3891714046
        8.5605183000       -64.0503034025         2.1975115579         1.3199730405         3.2330805470        -0.4713951288         0.4713951288         1.3917226017
        8.5655185000       -55.8634468829         2.2107589690         1.3174207137         3.2203211597        -0.5378824530         0.5378824530         1.4019273900
        8.5706911000       -59.7151952079         2.2044937447         1.3225253674         3.2177692822        -0.4049078045         0.4049078045         1.3993761929
        8.5757935000       -43.6900286288         2.2309532636         1.3148683868         3.1948023851        -0.6043697772         0.6043697772         1.4070297842
        8.5808166000       -34.3786130868         2.2468189151         1.3123160600         3.1820429978        -0.6708571014         0.6708571014         1.4095809812
        8.5858212000       -28.7052128188         2.2566712298         1.3123160600         3.1794911203        -0.6708571014         0.6708571014         1.4121321783
        8.5906515000       -35.6326969068         2.2446602737         1.3199730405         3.1769392429        -0.4713951288         0.4713951288         1.4070297842
        8.5957445000       -23.2455456018         2.2662889771         1.3148683868         3.1667317330        -0.6043697772         0.6043697772         1.4172345725
        8.6009889000       -34.9356039862         2.2458593232         1.3250776943         3.1718354879        -0.3384204803         0.3384204803         1.4197857695
        8.6055628000       -40.4741908449         2.2363906843         1.3301823480         3.1616279781        -0.2054458319         0.2054458319         1.4197857695
        8.6107629000       -38.7367471553         2.2393467274         1.3301823480         3.1565242232        -0.2054458319         0.2054458319         1.4146833754
        8.6155307000       -20.1981243245         2.2717167687         1.3199730405         3.1463167133        -0.4713951288         0.4713951288         1.4197857695
        8.6205483000        -3.6106782342         2.4665327671         1.3123160600         3.1361092035        -0.6708571014         0.6708571014         1.4274393608
        8.6258064000       -18.9387518928         2.2846630020         1.3250776943         3.1412129584        -0.3384204803         0.3384204803         1.4350929520
        8.6308723000        -7.6761596102         2.4182952547         1.3199730405         3.1335573261        -0.4713951288         0.4713951288         1.4452977403
        8.6357149000       -12.0901874464         2.3659221892         1.3250776943         3.1284535711        -0.3384204803         0.3384204803         1.4350929520
        8.6411370000       -34.4299534462         2.2467304083         1.3403916554         3.1284535711         0.0605034650        -0.0605034650         1.4452977403
        8.6464519000        -9.7398590896         2.3938091681         1.3250776943         3.1182460613        -0.3384204803         0.3384204803         1.4427465432
        8.6508001000       -15.2784459482         2.3280930505         1.3301823480         3.1182460613        -0.2054458319         0.2054458319         1.4580537257
        8.6564050000       -21.9415918293         2.2686061977         1.3352870017         3.1156941838        -0.0724711834         0.0724711834         1.4529513315
        8.6608238000       -21.3287071621         2.2696980543         1.3352870017         3.1131423064        -0.0724711834         0.0724711834         1.4555025286
        8.6655684000       -37.5170016361         2.2414297249         1.3454963091         3.1080385515         0.1934781135        -0.1934781135         1.4631561198
        8.6707977000       -22.3520558724         2.2678759267         1.3352870017         3.1156941838        -0.0724711834         0.0724711834         1.4810144994
        8.6757449000        -9.1382868493         2.4009469079         1.3276300211         3.1080385515        -0.2719331561         0.2719331561         1.4631561198
        8.6807755000         5.7623207074         2.5777447272         1.3199730405         3.1080385515        -0.4713951288         0.4713951288         1.4733609081
        8.6856093000       -15.4528862701         2.3260232914         1.3352870017         3.1131423064        -0.0724711834         0.0724711834         1.4733609081
        8.6908619000       -10.6397068176         2.3831323473         1.3327346748         3.1156941838        -0.1389585076         0.1389585076         1.4810144994
        8.6964992000         3.1363417167         2.5465871146         1.3250776943         3.1080385515        -0.3384204803         0.3384204803         1.4835656964
        8.7009599000        -2.4022451419         2.4808709969         1.3301823480         3.1105904289        -0.2054458319         0.2054458319         1.4784633023
        8.7055592000        -4.8650962376         2.4516489198         1.3327346748         3.1029347965        -0.1389585076         0.1389585076         1.4733609081
        8.7105641000        -3.6899320592         2.4655924093         1.3327346748         3.1080385515        -0.1389585076         0.1389585076         1.4657073169
        8.7156100000        -2.5147678808         2.4795358987         1.3327346748         3.1080385515        -0.1389585076         0.1389585076         1.4733609081
        8.7208668000       -13.9404880583         2.3439681104         1.3403916554         3.1131423064         0.0605034650        -0.0605034650         1.4657073169
        8.7256199000        -1.8512780576         2.4874082994         1.3327346748         3.1080385515        -0.1389585076         0.1389585076         1.4631561198
        8.7307499000        -0.6761138792         2.5013517889         1.3327346748         3.1080385515        -0.1389585076         0.1389585076         1.4733609081
        8.7356028000       -16.3021288420         2.3159469080         1.3429439823         3.1080385515         0.1269907893        -0.1269907893         1.4580537257
        8.7407943000       -21.5763774937         2.2692566190         1.3454963091         3.1080385515         0.1934781135        -0.1934781135         1.4606049228
        8.7465820000       -10.6117265154         2.3834643376         1.3378393285         3.1131423064        -0.0059838592         0.0059838592         1.4682585140
        8.7513811000        -2.1605317888         2.4837389601         1.3327346748         3.1156941838        -0.1389585076         0.1389585076         1.4682585140
        8.7570643000       -13.5862519663         2.3481711718         1.3403916554         3.1080385515         0.0605034650        -0.0605034650         1.4733609081
        8.7608944000         2.7032528198         2.5414484534         1.3301823480         3.1029347965        -0.2054458319         0.2054458319         1.4682585140
        8.7657606000       -20.7610722025         2.2707108529         1.3454963091         3.1131423064         0.1934781135        -0.1934781135         1.4657073169
        8.7708110000        -1.3958316535         2.4928122355         1.3327346748         3.1029347965        -0.1389585076         0.1389585076         1.4682585140
        8.7759177000        -0.2206674751         2.5067557250         1.3327346748         3.1003829191        -0.1389585076         0.1389585076         1.4657073169
        8.7809652000       -20.0469772232         2.2719871007         1.3454963091         3.1131423064         0.1934781135        -0.1934781135         1.4631561198
        8.7855706000        -0.6817366743         2.5012850736         1.3327346748         3.1080385515        -0.1389585076         0.1389585076         1.4733609081
        8.7904431000         0.4934275041         2.5152285631         1.3327346748         3.1080385515        -0.1389585076         0.1389585076         1.4733609081
        8.7954785000        -6.7319978881         2.4294978673         1.3378393285         3.1029347965        -0.0059838592         0.0059838592         1.4682585140
        8.8004641000        -2.4810979468         2.4799353972         1.3352870017         3.1054866740        -0.0724711834         0.0724711834         1.4682585140
        8.8054867000       -14.4690976355         2.3376960829         1.3429439823         3.1156941838         0.1269907893        -0.1269907893         1.4682585140
        8.8104794000       -15.5430515019         2.3249534681         1.3429439823         3.1156941838         0.1269907893        -0.1269907893         1.4682585140
        8.8154873000        -4.0161210124         2.4617221311         1.3352870017         3.1080385515        -0.0724711834         0.0724711834         1.4606049228
        8.8204614000       -24.4047102717         2.2642356289         1.3480486360         3.1131423064         0.2599654377        -0.2599654377         1.4657073169
        8.8255730000       -22.4029283751         2.2677854719         1.3454963091         3.1054866740         0.1934781135        -0.1934781135         1.4759121052
        8.8305482000        -7.2379826115         2.4234942869         1.3352870017         3.1054866740        -0.0724711834         0.0724711834         1.4606049228
        8.8355214000        -2.4248031590         2.4806033429         1.3327346748         3.1080385515        -0.1389585076         0.1389585076         1.4682585140
        8.8405290000        -1.2496389806         2.4945468323         1.3327346748         3.1080385515        -0.1389585076         0.1389585076         1.4733609081
        8.8458339000        -8.4750643728         2.4088161366         1.3378393285         3.1054866740        -0.0059838592         0.0059838592         1.4657073169
        8.8514423000        -8.4244592168         2.4094165739         1.3378393285         3.1105904289        -0.0059838592         0.0059838592         1.4682585140
        8.8556000000        -4.1735592755         2.4598541038         1.3352870017         3.0978310416        -0.0724711834         0.0724711834         1.4657073169
        8.8606678000       -20.3618537495         2.2714240530         1.3454963091         3.1131423064         0.1934781135        -0.1934781135         1.4657073169
        8.8659026000        -9.3972027712         2.3978748339         1.3378393285         3.1054866740        -0.0059838592         0.0059838592         1.4733609081
        8.8708805000        11.6548763113         2.6476607341         1.3250776943         3.0978310416        -0.3384204803         0.3384204803         1.4682585140
        8.8758581000       -19.0854792591         2.2829220610         1.3454963091         3.1054866740         0.1934781135        -0.1934781135         1.4631561198
        8.8809151000         0.2797612898         2.5126933832         1.3327346748         3.1054866740        -0.1389585076         0.1389585076         1.4733609081
        8.8857669000         9.8555150388         2.6263110578         1.3276300211         3.0978310416        -0.2719331561         0.2719331561         1.4657073169
        8.8905854000        -8.8462356869         2.4044121364         1.3403916554         3.1003829191         0.0605034650        -0.0605034650         1.4631561198
        8.8963234000        -5.1576152568         2.4481781402         1.3378393285         3.1029347965        -0.0059838592         0.0059838592         1.4682585140
        8.9012841000       -13.5075996714         2.3491043924         1.3429439823         3.1080385515         0.1269907893        -0.1269907893         1.4657073169
        8.9056881000       -10.3812587525         2.3861988703         1.3403916554         3.1029347965         0.0605034650        -0.0605034650         1.4733609081
        8.9105581000        -2.4923435370         2.4798019667         1.3352870017         3.1029347965        -0.0724711834         0.0724711834         1.4606049228
        8.9155271000        -6.0797536551         2.4372368375         1.3378393285         3.0978310416        -0.0059838592         0.0059838592         1.4708097111
        8.9207361000        -6.0291484991         2.4378372749         1.3378393285         3.1029347965        -0.0059838592         0.0059838592         1.4682585140
        8.9255292000        -1.7782485578         2.4882748048         1.3352870017         3.1105904289        -0.0724711834         0.0724711834         1.4657073169
        8.9309002000        -5.3656586759         2.4457096756         1.3378393285         3.1054866740        -0.0059838592         0.0059838592         1.4759121052
        8.9357477000        -5.3150535199         2.4463101130         1.3378393285         3.1054866740        -0.0059838592         0.0059838592         1.4759121052
        8.9407573000         3.1361412067         2.5465847355         1.3327346748         3.0978310416        -0.1389585076         0.1389585076         1.4682585140
        8.9459540000         4.3113053851         2.5605282249         1.3327346748         3.0978310416        -0.1389585076         0.1389585076         1.4682585140
        8.9509864000        -2.9141200071         2.4747975292         1.3378393285         3.1029347965        -0.0059838592         0.0059838592         1.4631561198
        8.9559530000         1.3367799342         2.5252350591         1.3352870017         3.1080385515        -0.0724711834         0.0724711834         1.4631561198
        8.9617310000         1.9496646014         2.5325070225         1.3352870017         3.1054866740        -0.0724711834         0.0724711834         1.4631561198
        8.9656839000         6.7628440539         2.5896160785         1.3327346748         3.1029347965        -0.1389585076         0.1389585076         1.4631561198
        8.9709516000        -4.6628761236         2.4540482901         1.3403916554         3.1080385515         0.0605034650        -0.0605034650         1.4708097111
        8.9755419000        15.8269234477         2.6971626644         1.3276300211         3.0978310416        -0.2719331561         0.2719331561         1.4784633023
        8.9805645000         1.3254675073         2.5251008356         1.3378393285         3.1131423064        -0.0059838592         0.0059838592         1.4733609081
        8.9864023000         1.3760726633         2.5257012729         1.3378393285         3.1054866740        -0.0059838592         0.0059838592         1.4682585140
        8.9907949000        22.4281517458         2.7495959725         1.3250776943         3.1054866740        -0.3384204803         0.3384204803         1.4835656964
        8.9954912000        -4.1119090393         2.4605855926         1.3429439823         3.1131423064         0.1269907893        -0.1269907893         1.4733609081
        9.0006820000        36.8170849473         2.7667729760         1.3174207137         3.1054866740        -0.5378824530         0.5378824530         1.4886680906
        9.0054533000        32.9653366223         2.7621947828         1.3225253674         3.1131423064        -0.4049078045         0.4049078045         1.5014240760
        9.0105727000        53.1907979866         2.7860822724         1.3123160600         3.1054866740        -0.6708571014         0.6708571014         1.5039752730
        9.0154606000        58.8641982546         2.7927183077         1.3123160600         3.1156941838        -0.6708571014         0.6708571014         1.5014240760
        9.0204835000        93.9396620196         2.8331986697         1.2944497720         3.1003829191        -1.1362683710         1.1362683710         1.5065264701
        9.0254762000        99.3487240807         2.8393668393         1.2970020988         3.1054866740        -1.0697810468         1.0697810468         1.5167312584
        9.0304868000       112.5960962011         2.8544014920         1.2944497720         3.1080385515        -1.1362683710         1.1362683710         1.5167312584
        9.0354614000        46.6001469120         2.7783388648         1.3403916554         3.1182460613         0.0605034650        -0.0605034650         1.5243848497
        9.0405484000        46.0884725568         2.7777361001         1.3403916554         3.1156941838         0.0605034650        -0.0605034650         1.5243848497
        9.0455504000        74.9788616987         2.8114267835         1.3225253674         3.1207979388        -0.4049078045         0.4049078045         1.5345896380
        9.0508562000        82.6034387072         2.8202111695         1.3199730405         3.1207979388        -0.4713951288         0.4713951288         1.5371408350
        9.0563559000        86.5900004415         2.8247880851         1.3199730405         3.1335573261        -0.4713951288         0.4713951288         1.5473456233
        9.0613781000       103.1774465318         2.8437223009         1.3123160600         3.1335573261        -0.6708571014         0.6708571014         1.5447944263
        9.0657758000        75.2484885174         2.8117381332         1.3327346748         3.1463167133        -0.1389585076         0.1389585076         1.5473456233
