% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.336563V  K_gimbal=26.049690  samples=2001

Time[s]              OmegaU[deg/s]        Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Error[rad/s]        
        0.0956248000         6.4578136044         2.5859968490         1.3352870017         4.8433152236        -0.0332436621         0.0332436621
        0.1006549000         6.7389533600         2.5893326120         1.3352870017         4.8407633461        -0.0332436621         0.0332436621
        0.1057562000        19.6209774715         2.7421796528         1.3276300211         4.8356595912        -0.2327056348         0.2327056348
        0.1106872000        25.7892505460         2.7536267541         1.3250776943         4.8356595912        -0.2991929590         0.2991929590
        0.1158087000         7.3180344199         2.5962034908         1.3378393285         4.8356595912         0.0332436621        -0.0332436621
        0.1206188000         7.0368946643         2.5928677278         1.3378393285         4.8433152236         0.0332436621        -0.0332436621
        0.1257780000         2.5554601234         2.5396948722         1.3403916554         4.8458671010         0.0997309863        -0.0997309863
        0.1306712000        -2.4882539287         2.4798504905         1.3429439823         4.8509708560         0.1662183106        -0.1662183106
        0.1357642000         8.7069316492         2.6126829532         1.3352870017         4.8433152236        -0.0332436621         0.0332436621
        0.1406963000         8.9880714048         2.6160187162         1.3352870017         4.8407633461        -0.0332436621         0.0332436621
        0.1456712000         5.0689163751         2.5695173866         1.3378393285         4.8433152236         0.0332436621        -0.0332436621
        0.1506738000        17.3886609754         2.7156929014         1.3301823480         4.8382114687        -0.1662183106         0.1662183106
        0.1557507000        18.7943597534         2.7323717165         1.3301823480         4.8382114687        -0.1662183106         0.1662183106
        0.1607705000        -0.8014153951         2.4998650686         1.3429439823         4.8433152236         0.1662183106        -0.1662183106
        0.1655928000        -2.2071141731         2.4831862535         1.3429439823         4.8433152236         0.1662183106        -0.1662183106
        0.1706028000        13.1883661901         2.6658558088         1.3327346748         4.8433152236        -0.0997309863         0.0997309863
        0.1757692000         5.6311958863         2.5761889127         1.3378393285         4.8433152236         0.0332436621        -0.0332436621
        0.1807580000         5.3500561307         2.5728531496         1.3378393285         4.8484189785         0.0332436621        -0.0332436621
        0.1857693000         9.2692111604         2.6193544792         1.3352870017         4.8433152236        -0.0332436621         0.0332436621
        0.1906389000         5.3500561307         2.5728531496         1.3378393285         4.8458671010         0.0332436621        -0.0332436621
        0.1956161000        13.4695059457         2.6691915718         1.3327346748         4.8382114687        -0.0997309863         0.0997309863
        0.2008813000        14.3129252125         2.6791988609         1.3327346748         4.8407633461        -0.0997309863         0.0997309863
        0.2056423000        19.3566392646         2.7390432425         1.3301823480         4.8382114687        -0.1662183106         0.1662183106
        0.2105765000        16.5620432573         2.7058849650         1.3327346748         4.8382114687        -0.0997309863         0.0997309863
        0.2156486000        -3.5960114024         2.4667067912         1.3454963091         4.8458671010         0.2327056348        -0.2327056348
        0.2207160000        11.2371894496         2.6427048204         1.3352870017         4.8458671010        -0.0332436621         0.0332436621
        0.2255732000         7.3180344199         2.5962034908         1.3378393285         4.8433152236         0.0332436621        -0.0332436621
        0.2307292000         2.8365998790         2.5430306352         1.3403916554         4.8433152236         0.0997309863        -0.0997309863
        0.2356536000        -6.4074089584         2.4333491609         1.3454963091         4.8509708560         0.2327056348        -0.2327056348
        0.2408455000        -8.3753872476         2.4099988198         1.3454963091         4.8509708560         0.2327056348        -0.2327056348
        0.2456332000       -10.3433655368         2.3866484786         1.3454963091         4.8535227334         0.2327056348        -0.2327056348
        0.2504560000       -12.3113438260         2.3632981375         1.3454963091         4.8535227334         0.2327056348        -0.2327056348
        0.2554583000        -1.6784377592         2.4894590741         1.3378393285         4.8509708560         0.0332436621        -0.0332436621
        0.2604887000        -1.9595775148         2.4861233110         1.3378393285         4.8458671010         0.0332436621        -0.0332436621
        0.2655277000        -2.2407172704         2.4827875480         1.3378393285         4.8458671010         0.0332436621        -0.0332436621
        0.2704898000        -2.5218570260         2.4794517850         1.3378393285         4.8458671010         0.0332436621        -0.0332436621
        0.2755709000         1.3972980037         2.5259531146         1.3352870017         4.8433152236        -0.0332436621         0.0332436621
        0.2805616000         5.8787325446         2.5791259702         1.3327346748         4.8382114687        -0.0997309863         0.0997309863
        0.2855065000        10.9224465967         2.6389703518         1.3301823480         4.8407633461        -0.1662183106         0.1662183106
        0.2904387000        -0.2727389812         2.5061378892         1.3378393285         4.8484189785         0.0332436621        -0.0332436621
        0.2955162000        -4.7541735221         2.4529650336         1.3403916554         4.8407633461         0.0997309863        -0.0997309863
        0.3005063000       -13.9981823595         2.3432835593         1.3454963091         4.8509708560         0.2327056348        -0.2327056348
        0.3055327000         0.8350184925         2.5192815885         1.3352870017         4.8509708560        -0.0332436621         0.0332436621
        0.3105201000        -3.0841365372         2.4727802590         1.3378393285         4.8458671010         0.0332436621        -0.0332436621
        0.3155378000         5.0353132778         2.5691186811         1.3327346748         4.8356595912        -0.0997309863         0.0997309863
        0.3204912000        -2.5218570260         2.4794517850         1.3378393285         4.8433152236         0.0332436621        -0.0332436621
        0.3254770000         1.3972980037         2.5259531146         1.3352870017         4.8458671010        -0.0332436621         0.0332436621
        0.3305265000       -10.9224465966         2.3797775998         1.3429439823         4.8535227334         0.1662183106        -0.1662183106
        0.3354758000         0.2727389813         2.5126100625         1.3352870017         4.8458671010        -0.0332436621         0.0332436621
        0.3404962000         8.9544683075         2.6156200107         1.3301823480         4.8382114687        -0.1662183106         0.1662183106
        0.3455325000        -6.4410120557         2.4329504554         1.3403916554         4.8407633461         0.0997309863        -0.0997309863
        0.3505235000         1.1161582481         2.5226173515         1.3352870017         4.8484189785        -0.0332436621         0.0332436621
        0.3554788000        -7.0032915669         2.4262789294         1.3403916554         4.8509708560         0.0997309863        -0.0997309863
        0.3604653000       -16.2473004043         2.3165974551         1.3454963091         4.8458671010         0.2327056348        -0.2327056348
        0.3655042000         2.7861952330         2.5424325769         1.3327346748         4.8382114687        -0.0997309863         0.0997309863
        0.3734038000         3.6296144998         2.5524398660         1.3327346748         4.8382114687        -0.0997309863         0.0997309863
        0.3755366000         0.2727389813         2.5126100625         1.3352870017         4.8458671010        -0.0332436621         0.0332436621
        0.3805234000        -3.6464160484         2.4661087329         1.3378393285         4.8433152236         0.0332436621        -0.0332436621
        0.3855210000        -3.9275558040         2.4627729699         1.3378393285         4.8433152236         0.0332436621        -0.0332436621
        0.3904547000        -4.2086955596         2.4594372069         1.3378393285         4.8458671010         0.0332436621        -0.0332436621
        0.3958696000        -4.4898353152         2.4561014438         1.3378393285         4.8433152236         0.0332436621        -0.0332436621
        0.4005321000         3.6296144998         2.5524398660         1.3327346748         4.8382114687        -0.0997309863         0.0997309863
        0.4055016000         4.4730337666         2.5624471551         1.3327346748         4.8407633461        -0.0997309863         0.0997309863
        0.4104961000        -7.2844313225         2.4229431664         1.3403916554         4.8458671010         0.0997309863        -0.0997309863
        0.4154771000        -8.1278505893         2.4129358773         1.3403916554         4.8484189785         0.0997309863        -0.0997309863
        0.4204622000       -13.1715646414         2.3530914956         1.3429439823         4.8535227334         0.1662183106        -0.1662183106
        0.4255385000       -10.3769686341         2.3862497731         1.3403916554         4.8407633461         0.0997309863        -0.0997309863
        0.4304924000       -15.4206826862         2.3264053915         1.3429439823         4.8433152236         0.1662183106        -0.1662183106
        0.4355334000       -21.0266762495         2.2702367644         1.3454963091         4.8509708560         0.2327056348        -0.2327056348
        0.4404931000       -22.9946545386         2.2667342194         1.3454963091         4.8484189785         0.2327056348        -0.2327056348
        0.4455337000       -12.3617484719         2.3627000792         1.3378393285         4.8433152236         0.0332436621        -0.0332436621
        0.4504906000       -12.6428882275         2.3593643162         1.3378393285         4.8458671010         0.0332436621        -0.0332436621
        0.4555432000       -12.9240279831         2.3560285532         1.3378393285         4.8484189785         0.0332436621        -0.0332436621
        0.4604923000       -25.8060520946         2.2617615011         1.3454963091         4.8484189785         0.2327056348        -0.2327056348
        0.4655935000        -6.7725564573         2.4290166341         1.3327346748         4.8407633461        -0.0997309863         0.0997309863
        0.4705401000       -14.3297267611         2.3393497380         1.3378393285         4.8433152236         0.0332436621        -0.0332436621
        0.4755805000        -2.0099821608         2.4855252528         1.3301823480         4.8407633461        -0.1662183106         0.1662183106
        0.4805037000       -13.2051677387         2.3526927901         1.3378393285         4.8458671010         0.0332436621        -0.0332436621
        0.4855812000        -9.2860127090         2.3991941197         1.3352870017         4.8458671010        -0.0332436621         0.0332436621
        0.4906409000        -4.8045781681         2.4523669753         1.3327346748         4.8509708560        -0.0997309863         0.0997309863
        0.4958253000        -8.1614536866         2.4125371718         1.3352870017         4.8433152236        -0.0332436621         0.0332436621
        0.5004575000         0.5202756396         2.5155471200         1.3301823480         4.8382114687        -0.1662183106         0.1662183106
        0.5054920000        -2.2743203677         2.4823888425         1.3327346748         4.8382114687        -0.0997309863         0.0997309863
        0.5104890000       -14.0317854568         2.3428848538         1.3403916554         4.8433152236         0.0997309863        -0.0997309863
        0.5154560000       -23.2757942942         2.2662353160         1.3454963091         4.8484189785         0.2327056348        -0.2327056348
        0.5204585000        -8.4425934422         2.4092014088         1.3352870017         4.8356595912        -0.0332436621         0.0332436621
        0.5254762000         0.2391358840         2.5122113570         1.3301823480         4.8382114687        -0.1662183106         0.1662183106
        0.5304849000       -15.1563444792         2.3295418017         1.3403916554         4.8458671010         0.0997309863        -0.0997309863
        0.5354931000       -24.4003533166         2.2642433353         1.3454963091         4.8509708560         0.2327056348        -0.2327056348
        0.5404587000       -13.7674472499         2.3460212641         1.3378393285         4.8433152236         0.0332436621        -0.0332436621
        0.5455156000         6.9528869210         2.5918709640         1.3250776943         4.8356595912        -0.2991929590         0.2991929590
        0.5505466000        -3.1177396345         2.4723815534         1.3327346748         4.8382114687        -0.0997309863         0.0997309863
        0.5555229000       -14.8752047236         2.3328775647         1.3403916554         4.8433152236         0.0997309863        -0.0997309863
        0.5605181000       -15.7186239904         2.3228702757         1.3403916554         4.8407633461         0.0997309863        -0.0997309863
        0.5655122000       -20.7623380425         2.2707085926         1.3429439823         4.8484189785         0.1662183106        -0.1662183106
        0.5705518000       -26.3683316058         2.2607712892         1.3454963091         4.8484189785         0.2327056348        -0.2327056348
        0.5754854000        -7.3348359685         2.4223451081         1.3327346748         4.8433152236        -0.0997309863         0.0997309863
        0.5804622000        -2.2911219164         2.4821894898         1.3301823480         4.8356595912        -0.1662183106         0.1662183106
        0.5854901000       -38.6880762061         2.2394297214         1.3531532897         4.8458671010         0.4321676075        -0.4321676075
        0.5905091000       -21.3414191024         2.2696753902         1.3403916554         4.8382114687         0.0997309863        -0.0997309863
        0.5955216000        -9.5839540133         2.3956590039         1.3327346748         4.8433152236        -0.0997309863         0.0997309863
        0.6005327000        -8.7405347465         2.4056662930         1.3327346748         4.8331077137        -0.0997309863         0.0997309863
        0.6054944000       -16.2977050503         2.3159993969         1.3378393285         4.8331077137         0.0332436621        -0.0332436621
        0.6104854000       -20.7791395912         2.2706785932         1.3403916554         4.8382114687         0.0997309863        -0.0997309863
        0.6155360000       -21.6225588580         2.2691743391         1.3403916554         4.8382114687         0.0997309863        -0.0997309863
        0.6204661000       -35.0668624807         2.2456333869         1.3480486360         4.8458671010         0.2991929590        -0.2991929590
        0.6254730000       -29.1965307104         2.2558123442         1.3429439823         4.8407633461         0.1662183106        -0.1662183106
        0.6304675000       -34.8025242737         2.2460884713         1.3454963091         4.8458671010         0.2327056348        -0.2327056348
        0.6355221000       -28.3699129923         2.2572579990         1.3403916554         4.8331077137         0.0997309863        -0.0997309863
        0.6405479000       -37.6139218297         2.2412639764         1.3454963091         4.8407633461         0.2327056348        -0.2327056348
        0.6454780000       -31.1813105483         2.2523536994         1.3403916554         4.8382114687         0.0997309863        -0.0997309863
        0.6505834000       -23.6241402445         2.2656176547         1.3352870017         4.8382114687        -0.0332436621         0.0332436621
        0.6554574000       -40.1441796301         2.2369511626         1.3454963091         4.8484189785         0.2327056348        -0.2327056348
        0.6605362000         4.0910847191         2.5579152755         1.3174207137         4.8382114687        -0.4986549317         0.4986549317
        0.6655013000       -25.2941772294         2.2626641985         1.3378393285         4.8356595912         0.0332436621        -0.0332436621
        0.6704884000       -33.9759065556         2.2475135510         1.3429439823         4.8382114687         0.1662183106        -0.1662183106
        0.6755376000       -26.9810157630         2.2596939459         1.3378393285         4.8382114687         0.0332436621        -0.0332436621
        0.6804911000       -35.6627450892         2.2446086363         1.3429439823         4.8433152236         0.1662183106        -0.1662183106
        0.6854742000       -45.4690334377         2.2279640115         1.3480486360         4.8433152236         0.2991929590        -0.2991929590
        0.6905268000       -35.3984068822         2.2450630324         1.3403916554         4.8229002039         0.0997309863        -0.0997309863
        0.6954624000       -36.2418261490         2.2436142634         1.3403916554         4.8331077137         0.0997309863        -0.0997309863
        0.7004681000       -32.8849506305         2.2493989444         1.3378393285         4.8305558363         0.0332436621        -0.0332436621
        0.7055283000       -41.5666799567         2.2345385561         1.3429439823         4.8331077137         0.1662183106        -0.1662183106
        0.7105327000       -47.1726735200         2.2251137778         1.3454963091         4.8407633461         0.2327056348        -0.2327056348
        0.7155271000       -44.9403570239         2.2288509593         1.3429439823         4.8305558363         0.1662183106        -0.1662183106
        0.7204964000       -37.9454662312         2.2406972910         1.3378393285         4.8229002039         0.0332436621        -0.0332436621
        0.7255134000       -42.4269007721         2.2330837683         1.3403916554         4.8280039588         0.0997309863        -0.0997309863
        0.7304868000       -39.0700252536         2.2387786928         1.3378393285         4.8280039588         0.0332436621        -0.0332436621
        0.7355340000       -47.7517545798         2.2241477023         1.3429439823         4.8331077137         0.1662183106        -0.1662183106
        0.7404687000       -44.9571585725         2.2288227538         1.3403916554         4.8280039588         0.0997309863        -0.0997309863
        0.7455358000       -33.1996934834         2.2488544666         1.3327346748         4.8177964490        -0.0997309863         0.0997309863
        0.7505285000       -32.3562742166         2.2503144932         1.3327346748         4.8177964490        -0.0997309863         0.0997309863
        0.7555363000       -48.3140340910         2.2232109821         1.3429439823         4.8229002039         0.1662183106        -0.1662183106
        0.7605006000       -41.3191432984         2.2349577670         1.3378393285         4.8203483265         0.0332436621        -0.0332436621
        0.7655207000       -50.0008726246         2.2204086234         1.3429439823         4.8280039588         0.1662183106        -0.1662183106
        0.7704914000       -34.6053922614         2.2464280526         1.3327346748         4.8229002039        -0.0997309863         0.0997309863
        0.7755277000       -42.1625625652         2.2335304778         1.3378393285         4.8229002039         0.0332436621        -0.0332436621
        0.7805216000       -21.4422283943         2.2694956844         1.3250776943         4.8152445715        -0.2991929590         0.2991929590
        0.7855289000       -35.7131497351         2.2445220256         1.3352870017         4.8177964490        -0.0332436621         0.0332436621
        0.7904888000       -48.0328943354         2.2236791792         1.3429439823         4.8254520814         0.1662183106        -0.1662183106
        0.7955380000       -45.2382983281         2.2283509667         1.3403916554         4.8280039588         0.0997309863        -0.0997309863
        0.8005221000       -25.0802436684         2.2630418269         1.3276300211         4.8177964490        -0.2327056348         0.2327056348
        0.8055092000       -27.3125601645         2.2591116677         1.3301823480         4.8075889392        -0.1662183106         0.1662183106
        0.8104588000       -34.3074509571         2.2469416121         1.3352870017         4.8152445715        -0.0332436621         0.0332436621
        0.8154792000       -42.4269007721         2.2330837683         1.3403916554         4.8203483265         0.0997309863        -0.0997309863
        0.8205396000       -55.8712043948         2.2107462917         1.3480486360         4.8177964490         0.2991929590        -0.2991929590
        0.8255625000       -37.3999882687         2.2416298900         1.3352870017         4.8126926941        -0.0332436621         0.0332436621
        0.8304591000       -24.5179641572         2.2640353411         1.3276300211         4.8050370617        -0.2327056348         0.2327056348
        0.8354933000       -39.3511650092         2.2382998931         1.3378393285         4.8075889392         0.0332436621        -0.0332436621
        0.8407733000       -31.2317151942         2.2522660939         1.3327346748         4.8024851842        -0.0997309863         0.0997309863
        0.8457443000       -21.9877063568         2.2685241149         1.3276300211         4.7999333068        -0.2327056348         0.2327056348
        0.8504917000       -28.4203176382         2.2571697594         1.3327346748         4.7999333068        -0.0997309863         0.0997309863
        0.8554896000       -31.7771931568         2.2513187509         1.3352870017         4.7999333068        -0.0332436621         0.0332436621
        0.8605443000       -27.2957586159         2.2591411637         1.3327346748         4.7973814293        -0.0997309863         0.0997309863
        0.8655113000       -30.6526341344         2.2532732440         1.3352870017         4.7973814293        -0.0332436621         0.0332436621
        0.8705390000       -30.3714943788         2.2537627471         1.3352870017         4.7973814293        -0.0332436621         0.0332436621
        0.8754743000       -51.0918285497         2.2186024094         1.3480486360         4.8101408166         0.2991929590        -0.2991929590
        0.8805244000       -45.2214967794         2.2283791525         1.3429439823         4.8101408166         0.1662183106        -0.1662183106
        0.8855079000       -38.2266059868         2.2402171307         1.3378393285         4.8024851842         0.0332436621        -0.0332436621
        0.8904872000       -51.1086300983         2.2185746303         1.3454963091         4.8075889392         0.2327056348        -0.2327056348
        0.8955146000       -36.2754292463         2.2435566064         1.3352870017         4.8024851842        -0.0332436621         0.0332436621
        0.9004581000       -19.1931103495         2.2816450029         1.3250776943         4.7948295519        -0.2991929590         0.2991929590
        0.9055069000       -29.2637369050         2.2556949436         1.3327346748         4.7922776744        -0.0997309863         0.0997309863
        0.9105534000       -36.8209072088         2.2426213492         1.3378393285         4.7973814293         0.0332436621        -0.0332436621
        0.9154853000       -32.9017521791         2.2493698681         1.3352870017         4.7973814293        -0.0332436621         0.0332436621
        0.9204612000       -36.8209072088         2.2426213492         1.3378393285         4.7948295519         0.0332436621        -0.0332436621
        0.9255186000       -37.1020469644         2.2421398213         1.3378393285         4.7922776744         0.0332436621        -0.0332436621
        0.9304817000       -41.5834815053         2.2345101117         1.3403916554         4.7973814293         0.0997309863        -0.0997309863
        0.9355212000       -50.8274903427         2.2190396091         1.3454963091         4.7973814293         0.2327056348        -0.2327056348
        0.9404645000       -48.5951738466         2.2227431107         1.3429439823         4.7999333068         0.1662183106        -0.1662183106
        0.9455185000       -41.6002830540         2.2344816684         1.3378393285         4.7999333068         0.0332436621        -0.0332436621
        0.9505244000       -46.0817175949         2.2269375852         1.3403916554         4.7973814293         0.0997309863        -0.0997309863
        0.9555212000       -38.5245472911         2.2397086468         1.3352870017         4.7922776744        -0.0332436621         0.0332436621
        0.9605479000       -29.8428179649         2.2546842016         1.3301823480         4.7897257969        -0.1662183106         0.1662183106
        0.9654944000       -36.8377087575         2.2425925624         1.3352870017         4.7897257969        -0.0332436621         0.0332436621
        0.9705199000       -53.3577481431         2.2148663379         1.3454963091         4.7922776744         0.2327056348        -0.2327056348
        0.9755093000       -51.1254316470         2.2185468523         1.3429439823         4.7922776744         0.1662183106        -0.1662183106
        0.9805390000       -23.1290669279         2.2664956492         1.3250776943         4.7871739195        -0.2991929590         0.2991929590
        0.9855089000       -28.9993986981         2.2561568256         1.3301823480         4.7795182871        -0.1662183106         0.1662183106
        0.9905370000       -44.3948790613         2.2297673204         1.3403916554         4.7897257969         0.0997309863        -0.0997309863
        0.9955096000       -36.8377087575         2.2425925624         1.3352870017         4.7846220420        -0.0332436621         0.0332436621
        1.0005680000       -40.7568637872         2.2359109731         1.3378393285         4.7795182871         0.0332436621        -0.0332436621
        1.0055921000       -41.0380035428         2.2354342018         1.3378393285         4.7820701646         0.0332436621        -0.0332436621
        1.0105201000       -24.5179641572         2.2640353411         1.3276300211         4.7769664097        -0.2327056348         0.2327056348
        1.0154577000       -35.1508702239         2.2454888233         1.3352870017         4.7769664097        -0.0332436621         0.0332436621
        1.0204894000       -43.2703200389         2.2316604351         1.3403916554         4.7795182871         0.0997309863        -0.0997309863
        1.0254732000       -44.1137393057         2.2302401008         1.3403916554         4.7820701646         0.0997309863        -0.0997309863
        1.0304976000       -32.3562742166         2.2503144932         1.3327346748         4.7769664097        -0.0997309863         0.0997309863
        1.0354888000       -35.7131497351         2.2445220256         1.3352870017         4.7744145322        -0.0332436621         0.0332436621
        1.0405486000       -48.0328943354         2.2236791792         1.3429439823         4.7846220420         0.1662183106        -0.1662183106
        1.0454861000       -36.8377087575         2.2425925624         1.3352870017         4.7718626547        -0.0332436621         0.0332436621
        1.0510270000       -23.9556846460         2.2650303026         1.3276300211         4.7616551449        -0.2327056348         0.2327056348
        1.0555084000       -38.7888854980         2.2392578320         1.3378393285         4.7693107773         0.0332436621        -0.0332436621
        1.0604626000       -39.0700252536         2.2387786928         1.3378393285         4.7718626547         0.0332436621        -0.0332436621
        1.0654726000       -26.7502806533         2.2600994705         1.3301823480         4.7591032674        -0.1662183106         0.1662183106
        1.0705358000       -37.9454662312         2.2406972910         1.3378393285         4.7693107773         0.0332436621        -0.0332436621
        1.0754982000       -46.6271955574         2.2260250638         1.3429439823         4.7718626547         0.1662183106        -0.1662183106
        1.0804742000       -18.6308308383         2.2883165289         1.3250776943         4.7591032674        -0.2991929590         0.2991929590
        1.0855158000       -28.7014573938         2.2566777989         1.3327346748         4.7591032674        -0.0997309863         0.0997309863
        1.0905824000       -40.4589224829         2.2364166052         1.3403916554         4.7642070224         0.0997309863        -0.0997309863
        1.0954802000       -28.7014573938         2.2566777989         1.3327346748         4.7693107773        -0.0997309863         0.0997309863
        1.1004663000       -32.0583329123         2.2508310053         1.3352870017         4.7616551449        -0.0332436621         0.0332436621
        1.1059557000       -27.5768983714         2.2586477774         1.3327346748         4.7565513900        -0.0997309863         0.0997309863
        1.1108218000       -30.9337738900         2.2527840933         1.3352870017         4.7591032674        -0.0332436621         0.0332436621
        1.1155162000       -18.0517497785         2.2951874077         1.3276300211         4.7514476351        -0.2327056348         0.2327056348
        1.1204882000       -32.8849506305         2.2493989444         1.3378393285         4.7565513900         0.0332436621        -0.0332436621
        1.1254800000       -28.9657956008         2.2562155633         1.3352870017         4.7488957576        -0.0332436621         0.0332436621
        1.1304855000       -16.0837714893         2.3185377489         1.3276300211         4.7488957576        -0.2327056348         0.2327056348
        1.1355233000       -35.1172671266         2.2455466451         1.3403916554         4.7514476351         0.0997309863        -0.0997309863
        1.1404274000       -27.5600968228         2.2586772532         1.3352870017         4.7437920027        -0.0332436621         0.0332436621
        1.1455221000       -35.6795466378         2.2445797649         1.3403916554         4.7514476351         0.0997309863        -0.0997309863
        1.1504687000       -23.9220815487         2.2650898096         1.3327346748         4.7412401252        -0.0997309863         0.0997309863
        1.1555349000       -23.0786622819         2.2665851033         1.3327346748         4.7488957576        -0.0997309863         0.0997309863
        1.1605305000       -18.0349482298         2.2953867605         1.3301823480         4.7437920027        -0.1662183106         0.1662183106
        1.1655186000       -25.0298390224         2.2631308299         1.3352870017         4.7488957576        -0.0332436621         0.0332436621
        1.1704923000       -45.7501731933         2.2274928254         1.3480486360         4.7488957576         0.2991929590        -0.2991929590
        1.1754914000       -39.8798414231         2.2374004402         1.3429439823         4.7539995125         0.1662183106        -0.1662183106
        1.1805230000       -32.8849506305         2.2493989444         1.3378393285         4.7514476351         0.0332436621        -0.0332436621
        1.1855194000       -41.5666799567         2.2345385561         1.3429439823         4.7463438801         0.1662183106        -0.1662183106
        1.1904919000       -42.9723787347         2.2321628902         1.3429439823         4.7514476351         0.1662183106        -0.1662183106
        1.1955064000       -23.3766035861         2.2660565110         1.3301823480         4.7463438801        -0.1662183106         0.1662183106
        1.2005202000       -34.5717891641         2.2464859546         1.3378393285         4.7463438801         0.0332436621        -0.0332436621
        1.2055310000       -43.2535184902         2.2316887597         1.3429439823         4.7310326154         0.1662183106        -0.1662183106
        1.2104565000       -19.4574485564         2.2785085926         1.3276300211         4.7310326154        -0.2327056348         0.2327056348
        1.2154646000       -25.8900598379         2.2616134665         1.3327346748         4.7361363703        -0.0997309863         0.0997309863
        1.2204871000       -37.6475249270         2.2412065193         1.3403916554         4.7335844928         0.0997309863        -0.0997309863
        1.2255276000       -51.0918285497         2.2186024094         1.3480486360         4.7361363703         0.2991929590        -0.2991929590
        1.2304967000       -28.4203176382         2.2571697594         1.3327346748         4.7335844928        -0.0997309863         0.0997309863
        1.2354958000       -27.5768983714         2.2586477774         1.3327346748         4.7310326154        -0.0997309863         0.0997309863
        1.2404715000       -35.1340686752         2.2455177336         1.3378393285         4.7310326154         0.0332436621        -0.0332436621
        1.2455435000       -31.2149136455         2.2522952945         1.3352870017         4.7361363703        -0.0332436621         0.0332436621
        1.2504872000       -30.9337738900         2.2527840933         1.3352870017         4.7386882478        -0.0332436621         0.0332436621
        1.2554755000       -43.2535184902         2.2316887597         1.3429439823         4.7361363703         0.1662183106        -0.1662183106
        1.2604569000       -40.4589224829         2.2364166052         1.3403916554         4.7335844928         0.0997309863        -0.0997309863
        1.2655302000       -20.3008678232         2.2715330691         1.3276300211         4.7310326154        -0.2327056348         0.2327056348
        1.2705209000       -30.9337738900         2.2527840933         1.3352870017         4.7233769830        -0.0332436621         0.0332436621
        1.2756419000       -26.4523393491         2.2606234693         1.3327346748         4.7233769830        -0.0997309863         0.0997309863
        1.2804641000       -34.0095096529         2.2474555611         1.3378393285         4.7233769830         0.0332436621        -0.0332436621
        1.2854773000       -34.2906494085         2.2469705845         1.3378393285         4.7259288605         0.0332436621        -0.0332436621
        1.2904925000       -21.9709048081         2.2685540202         1.3301823480         4.7157213506        -0.1662183106         0.1662183106
        1.2954767000       -20.5652060302         2.2710606733         1.3301823480         4.7157213506        -0.1662183106         0.1662183106
        1.3004907000       -35.9606863934         2.2440968420         1.3403916554         4.7233769830         0.0997309863        -0.0997309863
        1.3054752000       -53.6052848014         2.2144594530         1.3506009628         4.7259288605         0.3656802832        -0.3656802832
        1.3104887000       -27.2957586158         2.2591411637         1.3327346748         4.7157213506        -0.0997309863         0.0997309863
        1.3155318000       -30.6526341344         2.2532732440         1.3352870017         4.7131694732        -0.0332436621         0.0332436621
        1.3204943000       -34.5717891640         2.2464859546         1.3378393285         4.7157213506         0.0332436621        -0.0332436621
        1.3255309000       -39.0532237049         2.2388073177         1.3403916554         4.7208251056         0.0997309863        -0.0997309863
        1.3305281000       -39.8966429717         2.2373718749         1.3403916554         4.7208251056         0.0997309863        -0.0997309863
        1.3355388000       -36.5397674532         2.2431032201         1.3378393285         4.7131694732         0.0332436621        -0.0332436621
        1.3404642000       -41.0212019941         2.2354626852         1.3403916554         4.7106175957         0.0997309863        -0.0997309863
        1.3455087000       -41.8646212609         2.2340343287         1.3403916554         4.7182732281         0.0997309863        -0.0997309863
        1.3504869000       -46.9083353130         2.2255552323         1.3429439823         4.7157213506         0.1662183106        -0.1662183106
        1.3561230000       -60.9149184469         2.2025541708         1.3506009628         4.7233769830         0.3656802832        -0.3656802832
        1.3604949000       -47.2062766173         2.2250576802         1.3403916554         4.7157213506         0.0997309863        -0.0997309863
        1.3654890000       -31.2485167428         2.2522368946         1.3301823480         4.7106175957        -0.1662183106         0.1662183106
        1.3704578000       -21.4422283943         2.2694956844         1.3250776943         4.7106175957        -0.2991929590         0.2991929590
        1.3754781000       -35.7131497351         2.2445220256         1.3352870017         4.7157213506        -0.0332436621         0.0332436621
        1.3862810000       -35.4320099795         2.2450052519         1.3352870017         4.7080657183        -0.0332436621         0.0332436621
        1.3878059000       -56.1523441504         2.2102870169         1.3480486360         4.7208251056         0.2991929590        -0.2991929590
        1.3904691000       -37.6811280243         2.2411490672         1.3352870017         4.7157213506        -0.0332436621         0.0332436621
        1.3954738000       -54.2011674099         2.2134809889         1.3454963091         4.7208251056         0.2327056348        -0.2327056348
        1.4004926000       -47.7685561285         2.2241196931         1.3403916554         4.7131694732         0.0997309863        -0.0997309863
        1.4054947000       -23.4102066834         2.2659969197         1.3250776943         4.7080657183        -0.2991929590         0.2991929590
        1.4104603000       -37.6811280243         2.2411490672         1.3352870017         4.7055138408        -0.0332436621         0.0332436621
        1.4154542000       -45.8005778393         2.2274083828         1.3403916554         4.7131694732         0.0997309863        -0.0997309863
        1.4205560000       -55.0445866767         2.2120984919         1.3454963091         4.7208251056         0.2327056348        -0.2327056348
        1.4255238000       -52.8122701805         2.2157638307         1.3429439823         4.7106175957         0.1662183106        -0.1662183106
